Year,Agency,Country,Item Description,Status,Status Date,Qty Requested,Qty Allocated,Qty Accepted,Qty Rejected,Total Delivered Qty,Acquisition Value,Current Value
2013,Defense Logistics Agency (DLA),Chile,"VEHICULAR PARTS, EQUIPMENT COMPONENTS",Service Authorized to Supply EDA,6/16/2014,0,0,0,0,0,2190892.46,657267.74
2013,Defense Logistics Agency (DLA),Chile,TIRES AND TUBES,Service Authorized to Supply EDA,6/16/2014,0,0,0,0,0,2190892.46,657267.74
2013,Navy,Croatia,"MRAP ALL-TERRAIN VEHICLE, M-ATV WITH UIK",EDA Delivered,7/27/2014,120,120,120,0,120,63749400,6374940
2013,Navy,Croatia,MRAP RG-33 HEAVILY ARMORED GROUND AMBULANCE (HAGA),EDA Delivered,7/21/2014,20,20,20,0,20,15810740,1581474
2013,Navy,Croatia,MRAP ALL TERRAIN VEHICLE W/ UNDERBODY IMPRMT KIT,EDA Delivered,7/27/2014,42,42,42,0,42,23144471.28,4628894.34
2013,Navy,Croatia,MRAP MAXXPRO PLUS,EDA Delivered,4/8/2014,30,30,30,0,30,23117970,2311797
2013,Air Force,Denmark,F100-PW-220E ENGINE  (FOR F-16),EDA Delivered,9/3/2015,50,50,50,0,26,263000000,13150000
2013,Navy,Denmark,MH-60R AIRCRAFT AS A TRAINING DEVICE,EDA Accepted/LOA Implemented,9/3/2014,1,1,1,0,0,32791060,1639553
2013,Navy,Djibouti,RG33L CAT II MINE RESISTANT AMBUSH PROTECTED VEH,EDA Accepted/LOA Implemented,4/2/2014,12,12,10,0,0,6433315.92,1286663.16
2013,Army,Egypt,Visual Systems,EDA Delivered,3/29/2013,2,2,2,0,2,5000000,1500000
2013,Army,Egypt,RECOVERY VEHICLES,EDA Delivered,6/16/2015,13,13,13,0,13,15739815,1573981.5
2013,Army,Egypt,RIFLE,EDA Cancelled,4/20/2016,58,58,0,0,0,28942,2894.2
2013,Army,Egypt,"MISSILE, CHAPARRAL INTERCEPT-AERIAL GUIDED",EDA Delivered,1/2/2014,200,200,200,0,200,14277200,713860
2013,Army,Egypt,"MEDIUM RECOVERY VEHICLE (MRV), M88A1",EDA Cancelled,4/20/2016,31,31,0,0,0,37533405,3753340.5
2013,Army,Egypt,RIFLE,EDA Cancelled,4/20/2016,60,60,0,0,0,30180,3018
2013,Army,Egypt,"CARRIER, CARGO",EDA Cancelled,4/20/2016,101,101,0,0,0,24656120,2465612
2013,Army,Egypt,"VEHICLE, COMBAT, ITV",EDA Cancelled,4/20/2016,17,17,0,0,0,6288402,628840.2
2013,Army,Egypt,ARMORED PERSONNEL CARRIER,EDA Cancelled,4/20/2016,395,395,0,0,0,96571180,9657118
2013,Army,Egypt,M106A2 MORTAR CARRIER,EDA Cancelled,4/20/2016,2,2,0,0,0,410800,41080
2013,Army,Estonia,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/23/2013,15,15,0,0,0,181635,18163.5
2013,Army,Estonia,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/23/2013,18,18,0,0,0,410796,41079.6
2013,Army,Estonia,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/23/2013,15,15,0,0,0,318570,31857
2013,Army,Estonia,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/23/2013,31,31,0,0,0,388089,38808.9
2013,Army,Estonia,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/23/2013,2,2,0,0,0,29650,2965
2013,Army,Estonia,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/23/2013,5,5,0,0,0,75725,7572.5
2013,Army,Estonia,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/23/2013,7,7,0,0,0,162743,16274.3
2013,Army,Estonia,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/23/2013,1,1,0,0,0,7807,780.7
2013,Navy,Germany,SPARE AND REPAIR PARTS FOR CH-53G HELICOPTER,EDA Delivered,3/1/2018,0,0,0,0,27,12000000,6000000
2013,Army,Greece,"TRAILER, LIGHT TACTICAL",Service Authorized to Supply EDA,9/18/2013,45,45,0,0,0,402930,120879
2013,Army,Greece,M985 HEMTT Truck Cargo w/out winch,Service Authorized to Supply EDA,12/19/2013,150,150,0,0,0,54244350,5424435
2013,Army,Greece,M985 HEMTT Truck Cargo w/HVY Crane,Service Authorized to Supply EDA,12/19/2013,50,50,0,0,0,18684600,1868460
2013,Army,Greece,M977 HEMTT Truck Cargo w/LT Crane,Service Authorized to Supply EDA,12/19/2013,25,25,0,0,0,7923000,792300
2013,Army,Greece,M977 HEMTT Truck Cargo w/winch & LT Crane,Service Authorized to Supply EDA,12/19/2013,20,20,0,0,0,6578400,657840
2013,Army,Greece,MULTIPLE LAUNCH ROCKET SYSTEM (MLRS) LAUNCHERS,Service Authorized to Supply EDA,8/13/2013,40,40,0,0,0,78955880,3947794
2013,Army,Greece,HEAVY EQUIPMENT TRANSPORTERS (HET),Service Authorized to Supply EDA,11/19/2013,30,30,0,0,0,10128300,1012830
2013,Army,Greece,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/13/2013,2,2,0,0,0,15614,1561.4
2013,Army,Greece,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/13/2013,7,7,0,0,0,162743,16274.3
2013,Army,Greece,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/13/2013,5,5,0,0,0,75725,7572.5
2013,Army,Greece,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/13/2013,2,2,0,0,0,29650,2965
2013,Army,Greece,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/13/2013,31,31,0,0,0,388089,38808.9
2013,Army,Greece,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/13/2013,16,16,0,0,0,193744,19374
2013,Army,Greece,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/13/2013,19,19,0,0,0,433618,43361.8
2013,Army,Greece,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/13/2013,10,10,0,0,0,212380,21238
2013,Army,Greece,SINGLE CHANNEL GROUND & AIRBORNE RADIO SYSTEM,Service Authorized to Supply EDA,9/13/2013,1,1,0,0,0,15597,1559.7
2013,Army,Greece,SIGNAL SMOKE & ILLUM MK13,EDA Delivered,11/7/2014,5500,5500,5500,0,5500,58025,17407.5
2013,Army,Greece,CTG 5.56MM TRACER M196,EDA Delivered,2/2/2017,2000000,2000000,1000400,0,1000400,480000,144000
2013,Army,Greece,"TRAILER, LIGHT TACTICAL",Service Authorized to Supply EDA,9/18/2013,360,360,0,0,0,3225600,967680
2013,Army,Greece,M978 HEMTT Truck Tank Fuel w/winch,Service Authorized to Supply EDA,12/19/2013,180,180,0,0,0,71303400,7130340
2013,Army,Greece,M978P1 HEMTT Truck Tank w/out winch,Service Authorized to Supply EDA,12/19/2013,180,180,0,0,0,69143400,6914340
2013,Defense Logistics Agency (DLA),Honduras,"CHASSIS, SEMI-TRAILER",EDA Delivered,9/30/2014,7,7,4,0,4,15316,1531.6
2013,Defense Logistics Agency (DLA),Honduras,TRAILER,EDA Delivered,1/14/2015,1,1,1,0,1,1599,159.9
2013,Defense Logistics Agency (DLA),Honduras,"TRUCK CARGO, 1 1/4 TON",EDA Delivered,9/30/2014,1,1,1,0,1,14141,1414.1
2013,Defense Logistics Agency (DLA),Honduras,"TRUCK CARGO, 1 1/4 TON",EDA Delivered,9/30/2014,1,1,1,0,1,15751,1575.1
2013,Defense Logistics Agency (DLA),Honduras,"TRUCK, TRACTOR",EDA Delivered,9/30/2014,1,1,1,0,1,69310,6931
2013,Defense Logistics Agency (DLA),Honduras,"TRUCK, TRACTOR, 5T",EDA Delivered,9/30/2014,1,1,1,0,1,86203,17240.6
2013,Defense Logistics Agency (DLA),Honduras,"TRUCK, CARGO, DPSD, 5T",EDA Delivered,9/30/2014,1,1,1,0,1,85946,8594.6
2013,Defense Logistics Agency (DLA),Honduras,"TRUCK UTILITY, HMMWV",EDA Delivered,9/30/2014,1,1,1,0,1,84297,8429.7
2013,Defense Logistics Agency (DLA),Honduras,"TRAILER CARGO, 1 1/2 TON",EDA Delivered,9/30/2014,2,2,2,0,2,17048,1704.8
2013,Defense Logistics Agency (DLA),Honduras,"TRUCK, FIRE FIGHTING",EDA Delivered,9/30/2014,1,1,1,0,1,169108.34,16910.83
2013,Defense Logistics Agency (DLA),Honduras,"TRUCK, FIRE FIGHTING",EDA Delivered,12/18/2014,2,2,2,0,2,1328508,132850.8
2013,Defense Logistics Agency (DLA),Honduras,"DOLLY SET,LIFT,TRANSPORTABLE SHELTER",EDA Accepted/LOA Implemented,5/22/2014,2,2,2,0,0,115088,11508.8
2013,Defense Logistics Agency (DLA),Honduras,"TRUCK, LIFT, FORK",EDA Delivered,9/30/2014,1,1,1,0,1,57018.12,5701.81
2013,Defense Logistics Agency (DLA),Honduras,"TRUCK, LIFT, FORK",EDA Delivered,9/30/2014,1,1,1,0,1,75000,7500
2013,Defense Logistics Agency (DLA),Honduras,"TRUCK, LIFT, FORK",EDA Delivered,9/30/2014,1,1,1,0,1,10884,1088.4
2013,Defense Logistics Agency (DLA),Honduras,"TRUCK, LIFT, FORK",EDA Delivered,9/30/2014,1,1,1,0,1,72370,7237
2013,Defense Logistics Agency (DLA),Honduras,TOYOTA RUNNER TRUCK,EDA Delivered,9/30/2014,2,2,2,0,2,42000,4200
2013,Defense Logistics Agency (DLA),Honduras,"TRUCK, CARGO, PICKUP",EDA Delivered,9/30/2014,1,1,1,0,1,63000,6300
2013,Defense Logistics Agency (DLA),Honduras,"TRUCK, TRACTOR, 5T",EDA Delivered,9/30/2014,2,2,2,0,2,149668,29933.6
2013,Army,Iraq,PLATOON COMMAND POST (PCP) AN/MSW-19,EDA Cancelled,5/29/2014,8,8,0,0,0,18591952,929597.6
2013,Army,Iraq,"LAUNCHER-TRANSPORTER, GUIDED MISSILE XM304",EDA Cancelled,5/29/2014,16,16,0,0,0,9600000,960000
2013,Army,Iraq,"LOADER TRANSPORTER, HAWK, DIESEL, M501L1",EDA Cancelled,5/29/2014,11,11,0,0,0,4788597,239429.85
2013,Army,Iraq,"LOADER, HAWK, DIESEL",EDA Cancelled,5/29/2014,2,2,0,0,0,550640,27532
2013,Army,Iraq,"ORGANIZATIONAL MAINTENANCE EQUIP/GROUND, OME/G",EDA Cancelled,5/29/2014,6,6,0,0,0,893520,44676
2013,Army,Iraq,"TRAINING MISSILE, HAWK, MTM-23 W/M611 CONTAINER",EDA Cancelled,5/29/2014,21,21,0,0,0,488460,24423
2013,Army,Iraq,"RAMP, LONG, VEHICLE KIT",EDA Cancelled,5/29/2014,14,14,0,0,0,101738,5086.9
2013,Army,Iraq,"HOISTING BEAM, XM-15 (90 DEGREE BAR)",EDA Cancelled,5/29/2014,1,1,0,0,0,780,39
2013,Army,Iraq,"HOISTING BEAM, XM-35 (45 DEGREE BAR)",EDA Cancelled,5/29/2014,1,1,0,0,0,320,16
2013,Army,Iraq,"SHOP 20, AN/TSM-190",EDA Cancelled,5/29/2014,1,1,0,0,0,568030,28401.5
2013,Army,Iraq,VIDEO TRACKING GROUP RADAR MAINTENANCE KIT,EDA Cancelled,5/29/2014,1,1,0,0,0,259800,12990
2013,Army,Iraq,"SHOP 21, AN/TSM-",EDA Cancelled,5/29/2014,1,1,0,0,0,1366774,68338.7
2013,Army,Iraq,"LAUNCHER, GUIDED MISSILE M192",EDA Cancelled,5/29/2014,3,3,0,0,0,1221138,61056.9
2013,Army,Iraq,"LOADER TRANSPORTER, HAWK, GAS, M501E3",EDA Cancelled,5/29/2014,3,3,0,0,0,825960,41298
2013,Army,Iraq,"MISSILE, TACTICAL, W/ CONTAINER, MIM-23E",EDA Cancelled,5/29/2014,225,225,0,0,0,52555500,10511100
2013,Army,Iraq,"BATTERY INTERCONNECTING GROUP, AN/GSA-137",EDA Cancelled,5/29/2014,7,7,0,0,0,616469,30823.45
2013,Army,Iraq,"MISSILE LOADING & STORAGE PALLET, M1E2",EDA Cancelled,5/29/2014,26,26,0,0,0,224120,11206
2013,Army,Iraq,"PALLET TRAILER, M390C",EDA Cancelled,5/29/2014,14,14,0,0,0,56728,2836.4
2013,Army,Iraq,HIGH POWERED ILLUMINATOR RADAR (HPI) AN/MPQ-61,EDA Cancelled,5/29/2014,7,7,0,0,0,15625589,781279.45
2013,Defense Logistics Agency (DLA),Israel,HEATING/COOLING/VENTILATION/AIR CONDITIONING EQUIP,EDA Accepted/LOA Implemented,3/27/2014,NA,NA,NA,NA,NA,170464.7,51139.41
2013,Defense Logistics Agency (DLA),Israel,RESCUE AND SAFETY EQUIPMENT,EDA Accepted/LOA Implemented,3/27/2014,NA,NA,NA,NA,NA,170464.7,51139.41
2013,Defense Logistics Agency (DLA),Israel,WATER/PLUMBING/WASTE DISPOSAL/FLOW CONTROL EQUIP,EDA Accepted/LOA Implemented,3/27/2014,NA,NA,NA,NA,NA,340929.39,102278.82
2013,Defense Logistics Agency (DLA),Israel,"MAINTENANCE AND REPAIR TOOLS, EQUIPMENT/SUPPLIES",EDA Delivered,7/11/2017,NA,NA,NA,NA,NA,4091152.74,1227345.82
2013,Defense Logistics Agency (DLA),Israel,"COMMUNICATION, DETECTION, EQUIPMENT/COMPONENTS",EDA Accepted/LOA Implemented,3/27/2014,NA,NA,NA,NA,NA,3409293.95,1022788.18
2013,Defense Logistics Agency (DLA),Israel,ELECTRICAL/ELECTRONIC/FIBER OPTIC EQUIP/PARTS/COMP,EDA Delivered,9/18/2015,NA,NA,NA,NA,NA,5966264.41,1789879.32
2013,Defense Logistics Agency (DLA),Israel,LIGHTING/ALARM/SIGNAL/SECURITY SYSTEMS/COMPONENTS,EDA Delivered,9/21/2016,NA,NA,NA,NA,NA,340929.39,102278.82
2013,Defense Logistics Agency (DLA),Israel,INSTRUMENTS/LABORATORY/PHOTOGRAPHIC/TRAINING EQUIP,EDA Delivered,11/19/2014,NA,NA,NA,NA,NA,3750223.34,1125067
2013,Defense Logistics Agency (DLA),Israel,FURNISHINGS/APPLIANCES/FOOD PREP/SERVING EQUIP,EDA Accepted/LOA Implemented,3/27/2014,NA,NA,NA,NA,NA,170464.7,51139.41
2013,Defense Logistics Agency (DLA),Israel,ADP EQUIP/FIRMWARE/SOFTWARE SUPPLIES/SE,EDA Delivered,9/21/2016,NA,NA,NA,NA,NA,170464.7,51139.41
2013,Defense Logistics Agency (DLA),Israel,MAINTENANCE SUPPORT EQUIPMENT/SUPPLIES,EDA Accepted/LOA Implemented,3/27/2014,NA,NA,NA,NA,NA,170464.7,51139.41
2013,Army,Israel,"RIFLE, 5.56MM M16A2",EDA Delivered,1/13/2015,19940,19940,19940,0,19940,14935060,1493506
2013,Army,Israel,"RIFLE, 5.56MM M16A1",EDA Accepted/LOA Implemented,2/21/2014,79,79,79,0,0,39421,11826.3
2013,Army,Israel,"RIFLE, 5.56MM M16A1",EDA Accepted/LOA Implemented,2/21/2014,195,195,195,0,0,97305,9730.5
2013,Defense Logistics Agency (DLA),Israel,CHASSIS TRAILER,EDA Delivered,9/28/2015,2,2,2,0,2,9970,1994
2013,Defense Logistics Agency (DLA),Israel,ENGINE DIESEL,EDA Delivered,9/30/2014,2,2,2,0,2,58814,11762.8
2013,Defense Logistics Agency (DLA),Israel,FIRE CONTR0L PANEL,EDA Delivered,8/13/2015,2,2,2,0,4,27314,8194.2
2013,Defense Logistics Agency (DLA),Israel,MOUNT TRIPOD CAL 50 M3,EDA Delivered,9/30/2013,6,6,0,0,0,4542,908.4
2013,Defense Logistics Agency (DLA),Israel,MOUNT TRIPOD CAL 50 M3,EDA Delivered,9/13/2013,1,1,0,0,0,757,75.7
2013,Defense Logistics Agency (DLA),Israel,MULTIPLEXER COMBINER,Service Authorized to Supply EDA,9/13/2013,1,1,0,0,0,17282,1728.2
2013,Defense Logistics Agency (DLA),Israel,TRAILER CARGO 1.4 TON XM1102,EDA Delivered,9/13/2013,2,2,2,0,4,17908,5372.4
2013,Defense Logistics Agency (DLA),Israel,TRAILER CARGO 1.4 TON XM1102,EDA Delivered,3/26/2015,105,105,105,0,35,940170,130728.4
2013,Defense Logistics Agency (DLA),Israel,TRAILER LIGHT CHASSIS XM1101,Service Authorized to Supply EDA,9/13/2013,1,1,0,0,0,8954,3581.6
2013,Defense Logistics Agency (DLA),Israel,TRAILER LIGHT CHASSIS XM1101,Service Authorized to Supply EDA,9/13/2013,14,14,0,0,0,125356,37606.8
2013,Defense Logistics Agency (DLA),Israel,TRAILER LIGHT CHASSIS XM1101,EDA Delivered,8/4/2016,65,65,65,0,0,582010,116402
2013,Defense Logistics Agency (DLA),Israel,TRAILER LIGHT CHASSIS XM1101,Service Authorized to Supply EDA,9/13/2013,7,7,0,0,0,62678,3133.9
2013,Defense Logistics Agency (DLA),Israel,TRAILER LIGHT CHASSIS XM1101,Service Authorized to Supply EDA,9/13/2013,16,16,0,0,0,143264,14326.4
2013,Defense Logistics Agency (DLA),Israel,TRUCK TANK HEMTT M978 WOW,Service Authorized to Supply EDA,9/13/2013,2,2,0,0,0,768260,153652
2013,Defense Logistics Agency (DLA),Israel,TRUCK UTILITY 4X4,Service Authorized to Supply EDA,9/13/2013,1,1,0,0,0,23500,4700
2013,Army,Israel,"TRUCK, HEMTT FUEL SERVICING TANKER",EDA Delivered,8/20/2014,236,236,236,0,236,76270008,7627000.8
2013,Army,Israel,COMBAT MISSION SIMULATOR FOR THE AH-64A,EDA Delivered,1/15/2014,1,1,1,0,1,94000,28200
2013,Defense Logistics Agency (DLA),Israel,"AIRCRAFT PARTS, COMPONENTS AND ACCESSORIES",EDA Delivered,4/3/2015,0,0,0,0,0,1380262,690131
2013,Defense Logistics Agency (DLA),Israel,"A/C LAUNCHING, LANDING & GROUND HANDLING EQUIP",EDA Accepted/LOA Implemented,8/20/2013,0,0,0,0,0,1380262,690131
2013,Defense Logistics Agency (DLA),Israel,"ENGINES, TURBINES, COMPONENTS & ACCESSORIES",EDA Delivered,8/24/2015,0,0,0,0,0,1380262,690131
2013,Defense Logistics Agency (DLA),Israel,MECHANICAL POWER TRANSMISSION EQUIPMENT / BEARINGS,EDA Delivered,8/20/2015,0,0,0,0,0,1380262,690131
2013,Defense Logistics Agency (DLA),Israel,HVAC EQUIPMENT,EDA Accepted/LOA Implemented,8/20/2013,0,0,0,0,0,1380262,690131
2013,Defense Logistics Agency (DLA),Israel,"RESCUE, AND SAFETY EQUIPMENT",EDA Accepted/LOA Implemented,8/20/2013,0,0,0,0,0,1380262,690131
2013,Defense Logistics Agency (DLA),Israel,"MAINT/REPAIR TOOLS, EQUIPMENT AND SUPPLIES",EDA Delivered,8/27/2015,0,0,0,0,0,1380262,690131
2013,Defense Logistics Agency (DLA),Israel,"COMMUNICATION, DETECTION, EQUIPMENT AND COMPONENTS",EDA Delivered,9/21/2016,NA,NA,NA,NA,NA,1380262,690131
2013,Army,Israel,"RIFLE, 5.65 MM  (CC=A3)",EDA Delivered,11/7/2014,16503,16503,16503,0,16503,16503,198036
2013,Army,Israel,"RIFLE, 5.65 MM (CC=B6)",EDA Delivered,11/7/2014,528,528,528,0,528,63360,6336
2013,Army,Israel,"RIFLE, 5.65 MM  (CC=E7)",EDA Delivered,11/7/2014,4696,4696,4696,0,4696,563520,112704
2013,Army,Israel,"RIFLE, 5.65 MM",EDA Delivered,11/4/2015,16503,16503,16474,0,16474,1980360,198036
2013,Army,Israel,TARGET SELECTED TASK TRAINER FOR AH-64A,Service Authorized to Supply EDA,12/19/2013,5,5,0,0,0,2750000,550000
2013,Army,Israel,MULTIPLE LAUNCH ROCKET SYSTEM (M270),EDA Delivered,5/28/2015,150,150,150,0,150,296084550,14804227.5
2013,Defense Logistics Agency (DLA),Israel,"TRUCK, UTILITY, HMMWV, ARMT W/E",EDA Delivered,8/4/2016,5,5,5,0,5,421485,42148.5
2013,Defense Logistics Agency (DLA),Israel,"TRUCK, UTILITY, HMMWV, HEAVY VAN",EDA Delivered,9/30/2013,4,4,0,0,0,291812,116724.8
2013,Defense Logistics Agency (DLA),Israel,"TRUCK, UTILITY, HMMWV, HEAVY VAN",Service Authorized to Supply EDA,4/12/2013,4,4,0,0,0,291812,14590.6
2013,Defense Logistics Agency (DLA),Israel,"TRUCK, UTILITY, HMMWV, HEAVY VAN",EDA Delivered,8/4/2016,4,4,4,0,2,291812,29181.2
2013,Defense Logistics Agency (DLA),Israel,"TRUCK, UTILITY, HMMWV, HEAVY VAN",Service Authorized to Supply EDA,4/12/2013,1,1,0,0,0,72953,3647.65
2013,Defense Logistics Agency (DLA),Israel,"TRUCK UTILITY, HMMWV, 4X4 S250 W/O WINCH",Service Authorized to Supply EDA,4/12/2013,3,3,0,0,0,110796,33238.8
2013,Defense Logistics Agency (DLA),Israel,"TRUCK UTILITY, HMMWV, 4X4 S250 W/O WINCH",EDA Delivered,8/4/2016,25,25,25,0,25,923300,184660
2013,Defense Logistics Agency (DLA),Israel,"TRUCK UTILITY, HMMWV, 4X4 S250 W/O WINCH",Service Authorized to Supply EDA,4/12/2013,2,2,0,0,0,73864,7386.4
2013,Defense Logistics Agency (DLA),Israel,TRUCK UTILITY HMMWV,EDA Delivered,8/4/2016,4,4,4,0,4,144304,28860.8
2013,Defense Logistics Agency (DLA),Israel,TRUCK UTILITY HMMWV,EDA Delivered,8/4/2016,3,3,3,0,3,108228,10822.8
2013,Defense Logistics Agency (DLA),Israel,"TRUCK, UTILITY, HMMWV, 1 1/4 TON ARMORED",EDA Delivered,8/4/2016,6,6,6,0,6,230976,69292.8
2013,Defense Logistics Agency (DLA),Israel,"TRUCK, UTILITY, HMMWV, 1 1/4 TON ARMORED",EDA Delivered,8/4/2016,7,7,7,0,7,269472,53894.4
2013,Defense Logistics Agency (DLA),Israel,"TRUCK, UTILITY, HMMWV, 1 1/4 TON ARMORED",EDA Delivered,8/4/2016,9,9,9,0,6,346464,17323.2
2013,Defense Logistics Agency (DLA),Israel,"TRUCK, UTILITY, HMMWV, 1 1/4 TON ARMORED",EDA Delivered,8/4/2016,5,5,5,0,5,192480,57744
2013,Defense Logistics Agency (DLA),Israel,"TRUCK, UTILITY, HMMWV, 1 1/4 TON ARMORED",EDA Delivered,8/4/2016,4,4,4,0,4,153984,15398.4
2013,Defense Logistics Agency (DLA),Israel,"TRUCK, UTILITY, HMMWV, 1 1/4 TON ARMORED",Service Authorized to Supply EDA,4/12/2013,3,3,0,0,0,118554,35566.2
2013,Defense Logistics Agency (DLA),Israel,"TRUCK, UTILITY, HMMWV, 1 1/4 TON ARMORED",EDA Delivered,9/30/2014,2,2,2,0,2,79036,15807.2
2013,Defense Logistics Agency (DLA),Israel,"TRUCK UTILITY, HMMWV",EDA Delivered,8/4/2016,10,10,10,0,9,344610,68922
2013,Defense Logistics Agency (DLA),Israel,"TRUCK UTILITY, HMMWV",Service Authorized to Supply EDA,4/12/2013,2,2,0,0,0,68922,3446.1
2013,Defense Logistics Agency (DLA),Israel,"TRUCK UTILITY, HMMWV, 1 1/4 T",EDA Delivered,8/4/2016,6,6,6,0,3,208410,62523
2013,Defense Logistics Agency (DLA),Israel,"TRUCK UTILITY, HMMWV, 1 1/4 T",EDA Delivered,8/4/2016,117,117,117,0,117,4063995,812799
2013,Defense Logistics Agency (DLA),Israel,"TRUCK UTILITY, HMMWV, 1 1/4 T",EDA Delivered,8/4/2016,94,94,94,0,7,3265090,326509
2013,Defense Logistics Agency (DLA),Israel,"TRUCK, UTILITY, HMMWV, 1 1/4 TON TOW",EDA Delivered,8/4/2016,10,10,10,0,4,470690,94138
2013,Defense Logistics Agency (DLA),Israel,ANTENNA,Service Authorized to Supply EDA,9/13/2013,1110,1110,0,0,0,25097.1,12548.55
2013,Defense Logistics Agency (DLA),Israel,BINOCULAR,Service Authorized to Supply EDA,9/13/2013,2,2,0,0,0,670,67
2013,Defense Logistics Agency (DLA),Israel,BOLT BREECH,Service Authorized to Supply EDA,9/13/2013,2423,2423,0,0,0,125293.33,62646.67
2013,Defense Logistics Agency (DLA),Israel,BOLT BREECH,Service Authorized to Supply EDA,9/13/2013,2,2,0,0,0,3760.5,1504.2
2013,Air Force,Israel,LANTIRN TARGETING POD,EDA Delivered,9/30/2015,70,70,70,0,60,149327515.4,15999376.4
2013,Defense Logistics Agency (DLA),Israel,"ELECTRICAL, ELECTRONIC, FIBER OPTIC EQUIPMENT",EDA Delivered,6/26/2015,0,0,0,0,0,1380262,690131
2013,Defense Logistics Agency (DLA),Israel,"LIGHTING, ALARM, SIGNAL & SECURITY SYS/COMPONENTS",EDA Delivered,6/18/2015,0,0,0,0,0,1380262,690131
2013,Defense Logistics Agency (DLA),Israel,INSTRUMENTS/LAB/PHOTOGRAPHIC EQUIP/SUPPLIES,EDA Delivered,7/9/2015,0,0,0,0,0,1380262,690131
2013,Defense Logistics Agency (DLA),Israel,"ADP EQUIPMENT, SOFTWARE/SUPPLIES/SUPPORT EQUIP",EDA Delivered,9/30/2014,0,0,0,0,0,1380262,690131
2013,Defense Logistics Agency (DLA),Israel,"AIRCRAFT PARTS, COMPONENTS &  ACCESSORIES",EDA Delivered,8/14/2017,NA,NA,NA,NA,NA,11250670.03,3375201.01
2013,Defense Logistics Agency (DLA),Israel,AIRCRAFT LAUNCHING/LANDING/GROUND HANDLING EQUIP,EDA Delivered,8/21/2015,NA,NA,NA,NA,NA,170464.7,51139.41
2013,Defense Logistics Agency (DLA),Israel,VEHICULAR EQUIP/COMPONENTS/ACCESSORIES,EDA Delivered,2/15/2017,NA,NA,NA,NA,NA,340929.39,102278.82
2013,Defense Logistics Agency (DLA),Israel,"ENGINES, TURBINES, COMPONENTS/ACCESSORIES",EDA Delivered,11/12/2014,NA,NA,NA,NA,NA,1022788.18,306836.46
2013,Defense Logistics Agency (DLA),Israel,MECHANICAL POWER TRANSMISSION EQUIPMENT/BEARINGS,EDA Delivered,9/11/2015,NA,NA,NA,NA,NA,340929.39,102278.82
2013,Defense Logistics Agency (DLA),Israel,SUPPORT MACHINERY AND EQUIPMENT,EDA Delivered,9/21/2016,NA,NA,NA,NA,NA,170464.7,51139.41
2013,Defense Logistics Agency (DLA),Israel,MATERIALS HANDLING EQUIPMENT AND SUPPLIES,EDA Delivered,9/21/2016,NA,NA,NA,NA,NA,340929.39,102278.82
2013,Navy,Jordan,COUGAR CAT II SURGE WITH IMPROVED SUSPENSION,EDA Accepted/LOA Implemented,8/16/2013,16,16,0,0,0,11519104,1151910.4
2013,Navy,Jordan,COUGAR CAT II SURGE W/O IMPROVED SUSPENSION,EDA Accepted/LOA Implemented,8/16/2013,41,41,0,0,0,24143424,2414342.4
2013,Navy,Jordan,COUGAR CAT II MRAP ENG W/O ISS,EDA Delivered,12/24/2013,10,10,10,0,10,5958580,595858
2013,Navy,Jordan,COUGAR CAT II MRAP EOD,EDA Delivered,12/24/2013,5,5,5,0,5,3096015,309601.5
2013,Army,Jordan,"TRUCK UTILITY, HMMWV, 1 1/4 T",EDA Accepted/LOA Implemented,8/1/2013,250,250,0,0,0,8683750,868375
2013,Army,Jordan,RIFLE,EDA Delivered,6/2/2014,30000,30000,30000,0,30000,15090000,1509000
